1703215134221,Unknown,VetControllerTests calls Person,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:testShowVetListXml,monolith/src/main/java/org/springframework/samples/petclinic/model/Person.java:Person:getLastName
1703215134221,Unknown,Person returns to VetControllerTests,monolith/src/main/java/org/springframework/samples/petclinic/model/Person.java:Person:getLastName,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:testShowVetListXml
1703215134221,Unknown,VetControllerTests calls Vet,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:testShowVetListXml,monolith/src/main/java/org/springframework/samples/petclinic/model/Vet.java:Vet:getSpecialties
1703215134221,Unknown,Vet calls Vet,monolith/src/main/java/org/springframework/samples/petclinic/model/Vet.java:Vet:getSpecialties,monolith/src/main/java/org/springframework/samples/petclinic/model/Vet.java:Vet:getSpecialtiesInternal
1703215134221,Unknown,Vet returns to Vet,monolith/src/main/java/org/springframework/samples/petclinic/model/Vet.java:Vet:getSpecialtiesInternal,monolith/src/main/java/org/springframework/samples/petclinic/model/Vet.java:Vet:getSpecialties
1703215134221,Unknown,Vet returns to VetControllerTests,monolith/src/main/java/org/springframework/samples/petclinic/model/Vet.java:Vet:getSpecialties,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:testShowVetListXml
1703215134222,Unknown,VetControllerTests calls BaseEntity,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:testShowVetListXml,monolith/src/main/java/org/springframework/samples/petclinic/model/BaseEntity.java:BaseEntity:getId
1703215134222,Unknown,BaseEntity returns to VetControllerTests,monolith/src/main/java/org/springframework/samples/petclinic/model/BaseEntity.java:BaseEntity:getId,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:testShowVetListXml
1703215134222,Unknown,VetControllerTests calls BaseEntity,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:testShowVetListXml,monolith/src/main/java/org/springframework/samples/petclinic/model/BaseEntity.java:BaseEntity:getId
1703215134222,Unknown,BaseEntity returns to VetControllerTests,monolith/src/main/java/org/springframework/samples/petclinic/model/BaseEntity.java:BaseEntity:getId,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:testShowVetListXml
1703215134222,Unknown,VetControllerTests calls BaseEntity,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:testShowVetListXml,monolith/src/main/java/org/springframework/samples/petclinic/model/BaseEntity.java:BaseEntity:getId
1703215134222,Unknown,BaseEntity returns to VetControllerTests,monolith/src/main/java/org/springframework/samples/petclinic/model/BaseEntity.java:BaseEntity:getId,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:testShowVetListXml
1703215134222,Unknown,VetControllerTests calls NamedEntity,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:testShowVetListXml,monolith/src/main/java/org/springframework/samples/petclinic/model/NamedEntity.java:NamedEntity:getName
1703215134222,Unknown,NamedEntity returns to VetControllerTests,monolith/src/main/java/org/springframework/samples/petclinic/model/NamedEntity.java:NamedEntity:getName,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:testShowVetListXml
1703215134222,Unknown,VetControllerTests calls NamedEntity,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:testShowVetListXml,monolith/src/main/java/org/springframework/samples/petclinic/model/NamedEntity.java:NamedEntity:getName
1703215134222,Unknown,NamedEntity returns to VetControllerTests,monolith/src/main/java/org/springframework/samples/petclinic/model/NamedEntity.java:NamedEntity:getName,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:testShowVetListXml
1703215134222,Unknown,VetControllerTests calls NamedEntity,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:testShowVetListXml,monolith/src/main/java/org/springframework/samples/petclinic/model/NamedEntity.java:NamedEntity:getName
1703215134222,Unknown,NamedEntity returns to VetControllerTests,monolith/src/main/java/org/springframework/samples/petclinic/model/NamedEntity.java:NamedEntity:getName,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:testShowVetListXml
1703215134257,Unknown,VetControllerTests returns to $Root$,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:testShowVetListXml,<None>:$Root$:<None>
1703215134266,Unknown,$Root$ calls VetControllerTests,<None>:$Root$:<None>,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:setup
1703215134277,Unknown,VetControllerTests calls Person,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:setup,monolith/src/main/java/org/springframework/samples/petclinic/model/Person.java:Person:setFirstName
1703215134277,Unknown,Person returns to VetControllerTests,monolith/src/main/java/org/springframework/samples/petclinic/model/Person.java:Person:setFirstName,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:setup
1703215134277,Unknown,VetControllerTests calls Person,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:setup,monolith/src/main/java/org/springframework/samples/petclinic/model/Person.java:Person:setLastName
1703215134277,Unknown,Person returns to VetControllerTests,monolith/src/main/java/org/springframework/samples/petclinic/model/Person.java:Person:setLastName,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:setup
1703215134277,Unknown,VetControllerTests calls BaseEntity,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:setup,monolith/src/main/java/org/springframework/samples/petclinic/model/BaseEntity.java:BaseEntity:setId
1703215134277,Unknown,BaseEntity returns to VetControllerTests,monolith/src/main/java/org/springframework/samples/petclinic/model/BaseEntity.java:BaseEntity:setId,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:setup
1703215134277,Unknown,VetControllerTests calls Person,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:setup,monolith/src/main/java/org/springframework/samples/petclinic/model/Person.java:Person:setFirstName
1703215134277,Unknown,Person returns to VetControllerTests,monolith/src/main/java/org/springframework/samples/petclinic/model/Person.java:Person:setFirstName,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:setup
1703215134277,Unknown,VetControllerTests calls Person,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:setup,monolith/src/main/java/org/springframework/samples/petclinic/model/Person.java:Person:setLastName
1703215134277,Unknown,Person returns to VetControllerTests,monolith/src/main/java/org/springframework/samples/petclinic/model/Person.java:Person:setLastName,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:setup
1703215134277,Unknown,VetControllerTests calls BaseEntity,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:setup,monolith/src/main/java/org/springframework/samples/petclinic/model/BaseEntity.java:BaseEntity:setId
1703215134277,Unknown,BaseEntity returns to VetControllerTests,monolith/src/main/java/org/springframework/samples/petclinic/model/BaseEntity.java:BaseEntity:setId,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:setup
1703215134277,Unknown,VetControllerTests calls BaseEntity,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:setup,monolith/src/main/java/org/springframework/samples/petclinic/model/BaseEntity.java:BaseEntity:setId
1703215134277,Unknown,BaseEntity returns to VetControllerTests,monolith/src/main/java/org/springframework/samples/petclinic/model/BaseEntity.java:BaseEntity:setId,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:setup
1703215134277,Unknown,VetControllerTests calls NamedEntity,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:setup,monolith/src/main/java/org/springframework/samples/petclinic/model/NamedEntity.java:NamedEntity:setName
1703215134277,Unknown,NamedEntity returns to VetControllerTests,monolith/src/main/java/org/springframework/samples/petclinic/model/NamedEntity.java:NamedEntity:setName,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:setup
1703215134277,Unknown,VetControllerTests calls Vet,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:setup,monolith/src/main/java/org/springframework/samples/petclinic/model/Vet.java:Vet:addSpecialty
1703215134277,Unknown,Vet calls Vet,monolith/src/main/java/org/springframework/samples/petclinic/model/Vet.java:Vet:addSpecialty,monolith/src/main/java/org/springframework/samples/petclinic/model/Vet.java:Vet:getSpecialtiesInternal
1703215134277,Unknown,Vet returns to Vet,monolith/src/main/java/org/springframework/samples/petclinic/model/Vet.java:Vet:getSpecialtiesInternal,monolith/src/main/java/org/springframework/samples/petclinic/model/Vet.java:Vet:addSpecialty
1703215134277,Unknown,Vet returns to VetControllerTests,monolith/src/main/java/org/springframework/samples/petclinic/model/Vet.java:Vet:addSpecialty,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:setup
1703215134278,Unknown,VetControllerTests returns to $Root$,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:setup,<None>:$Root$:<None>
1703215134279,Unknown,$Root$ calls VetControllerTests,<None>:$Root$:<None>,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:testShowVetListHtml
1703215134288,Unknown,VetControllerTests calls VetController,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:testShowVetListHtml,monolith/src/main/java/org/springframework/samples/petclinic/web/VetController.java:VetController:showVetList
1703215134288,Unknown,VetController calls VetController,monolith/src/main/java/org/springframework/samples/petclinic/web/VetController.java:VetController:showVetList,monolith/src/main/java/org/springframework/samples/petclinic/web/VetController.java:VetController:getVets
1703215134288,Unknown,VetController calls Vets,monolith/src/main/java/org/springframework/samples/petclinic/web/VetController.java:VetController:getVets,monolith/src/main/java/org/springframework/samples/petclinic/model/Vets.java:Vets:getVetList
